transaction_id,user_id,date,merchant,category,amount,currency,payment_mode,type,user_profile
a59b457f-c0d7-4c73-895f-fa8140d92bce,demo_user_005,2025-05-22,Big Bazaar,groceries,4676.88,INR,Cash,debit,entrepreneur
c7e53bbb-dcb5-4c53-9b62-a8df493e904d,demo_user_005,2024-08-23,Car Insurance,insurance,61315.9,INR,UPI,debit,entrepreneur
45f18619-54f9-4429-a7de-02ccdda4f4a7,demo_user_005,2025-04-21,Internet Bill,utilities,10161.52,INR,Card,debit,entrepreneur
e3b56360-6fdc-4bad-9e36-8127cca1b45c,demo_user_005,2024-10-05,Mutual Fund SIP,investments,143261.53,INR,NetBanking,debit,entrepreneur
f4dbca07-e506-4670-b092-947dbe4969ec,demo_user_005,2024-12-13,Books,education,86849.16,INR,Wallet,debit,entrepreneur
7f072cb9-2fd3-40c0-b945-f2fd56cb1ab0,demo_user_005,2024-10-10,Netflix,entertainment,4333.2,INR,UPI,debit,entrepreneur
84ef4324-cc1b-4157-ac9f-9c545e0a72ab,demo_user_005,2025-02-07,Health Insurance,insurance,44021.16,INR,UPI,debit,entrepreneur
6cac028c-ba22-4065-9526-0718cd180a82,demo_user_005,2024-11-04,Company Payroll,salary,183659.1,INR,Wallet,credit,entrepreneur
d284f54e-febe-40db-9a3a-61036e3c4532,demo_user_005,2024-11-18,Netflix,entertainment,1283.86,INR,Cash,debit,entrepreneur
1a43db54-523a-4993-8b34-46bc8ba435cc,demo_user_005,2024-12-04,Swiggy,food_dining,3478.13,INR,UPI,debit,entrepreneur
4e76833a-4baf-4f5e-a932-009453f28f11,demo_user_005,2024-12-22,Health Insurance,insurance,64096.23,INR,Card,debit,entrepreneur
2aa93b43-6d15-416f-b7b8-c1a59a45693d,demo_user_005,2025-07-13,Health Insurance,insurance,38913.3,INR,Wallet,debit,entrepreneur
ba108217-0ad7-49a2-b277-16ec59fefbbc,demo_user_005,2025-07-31,FD,investments,251670.88,INR,Cash,debit,entrepreneur
46494296-6f58-42c3-bf86-cc319d66e815,demo_user_005,2024-10-19,Electricity Bill,utilities,11998.24,INR,UPI,debit,entrepreneur
67fd64c4-a334-458a-abd2-b5121335e5db,demo_user_005,2025-07-10,Spencer's,groceries,3623.88,INR,Wallet,debit,entrepreneur
adedda80-bff9-407d-8d14-a03e83599af6,demo_user_005,2024-12-13,Big Bazaar,groceries,9213.67,INR,UPI,debit,entrepreneur
d942644c-248d-41ec-87f8-d4f0f3ea0184,demo_user_005,2025-06-03,Mobile Bill,utilities,4075.78,INR,Cash,debit,entrepreneur
3c6a3174-1136-44a5-a050-9c6208e895d7,demo_user_005,2025-01-30,Max Healthcare,healthcare,21448.97,INR,Cash,debit,entrepreneur
9136f1f8-f310-46dc-a202-bee65cb5e69c,demo_user_005,2025-02-14,Domino's,food_dining,1025.35,INR,UPI,debit,entrepreneur
732e2016-add7-42c9-a747-b93c9ae77eab,demo_user_005,2025-04-19,Petrol Pump,transportation,1389.69,INR,UPI,debit,entrepreneur
13aec376-c359-410a-b1a6-014c5f3c44dc,demo_user_005,2024-11-06,DMart,groceries,4656.05,INR,Cash,debit,entrepreneur
507b9072-65e5-4f34-9df0-6e8c878aaed9,demo_user_005,2025-04-07,Health Insurance,insurance,65145.96,INR,Cash,debit,entrepreneur
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,demo_user_005,2025-06-15,Apollo Hospital,healthcare,13541.32,INR,UPI,debit,entrepreneur
e9ddebf5-6311-4aca-848a-f4407fc15858,demo_user_005,2025-08-03,Books,education,119905.92,INR,Card,debit,entrepreneur
b43bd27f-42a2-49a6-8664-12854303cbc1,demo_user_005,2025-07-25,BookMyShow,entertainment,907.63,INR,Cash,debit,entrepreneur
491b90e9-9ca3-4bb3-bf11-c8ba36ee1640,demo_user_005,2025-07-18,Bonus,salary,1121827.14,INR,Card,credit,entrepreneur
da52d2ee-22bf-48f5-9f65-2a87333ee344,demo_user_005,2024-11-08,Spencer's,groceries,4446.6,INR,Card,debit,entrepreneur
b69f68c3-e60f-4420-ac33-350c73b911d8,demo_user_005,2025-03-16,Reliance Fresh,groceries,5012.31,INR,Card,debit,entrepreneur
ae92ea71-cf7d-4b43-9679-742fff4c96d6,demo_user_005,2024-09-01,Freelance Income,salary,937841.03,INR,NetBanking,credit,entrepreneur
109fd8ee-b5a4-4200-98f0-dd23aaf78c67,demo_user_005,2024-09-07,Amazon Prime,entertainment,5491.42,INR,Wallet,debit,entrepreneur
28524385-d9f2-4d0d-8cc9-f5f2e42e5037,demo_user_005,2025-07-11,Spotify,entertainment,2087.65,INR,Wallet,debit,entrepreneur
3967e60a-823d-4107-9c8a-c066cb2fafa3,demo_user_005,2024-09-25,Bonus,salary,1426431.57,INR,Cash,credit,entrepreneur
238d6f44-cac4-40eb-b373-730efc31a597,demo_user_005,2025-02-16,Health Insurance,insurance,9578.18,INR,Cash,debit,entrepreneur
5c63b6f3-06ba-4cd3-be78-38c9ca55e38b,demo_user_005,2025-01-14,Health Insurance,insurance,56053.6,INR,Card,debit,entrepreneur
8d38bbd8-fba6-4bf7-8dbc-c65377a7e8b7,demo_user_005,2024-11-09,Mobile Bill,utilities,4130.35,INR,Cash,debit,entrepreneur
10d4de39-1612-47c9-a25d-f9a89ca8a5c4,demo_user_005,2024-08-14,Netflix,entertainment,2089.05,INR,Card,debit,entrepreneur
b807d78a-b788-45d1-bfe5-75f665edcfe3,demo_user_005,2025-01-10,Mutual Fund SIP,investments,176346.89,INR,Wallet,debit,entrepreneur
68d0a2a8-c4e7-47dd-a929-de738693fd9d,demo_user_005,2025-04-03,Life Insurance,insurance,34019.8,INR,Card,debit,entrepreneur
a4704d48-5128-49b1-b8ed-e0ca20156a72,demo_user_005,2024-12-24,Pharmacy,healthcare,4550.03,INR,NetBanking,debit,entrepreneur
8471b4b0-ae1b-4f69-b740-d83173318749,demo_user_005,2025-05-06,Domino's,food_dining,3510.34,INR,UPI,debit,entrepreneur
c7bf4fbc-d43c-4d6d-a0c1-ff1e20da8972,demo_user_005,2024-10-07,Mobile Bill,utilities,10988.27,INR,UPI,debit,entrepreneur
6ec01269-2108-4dd9-b75d-1e3cc48d5650,demo_user_005,2024-10-15,Swiggy,food_dining,3846.66,INR,Wallet,debit,entrepreneur
272c0588-84a2-476c-9fc9-05f8d4d60735,demo_user_005,2025-02-22,Spotify,entertainment,1546.06,INR,NetBanking,debit,entrepreneur
ef4afa88-5299-4505-a976-aab22a26f770,demo_user_005,2025-06-12,Reliance Fresh,groceries,8786.97,INR,Cash,debit,entrepreneur
84d67c4f-f0df-4684-b28e-41225894f7f1,demo_user_005,2025-04-11,Netflix,entertainment,2655.96,INR,Wallet,debit,entrepreneur
3240d7a1-4027-4b7d-9430-29a9d88f1c94,demo_user_005,2024-11-11,Max Healthcare,healthcare,18344.44,INR,NetBanking,debit,entrepreneur
9d4b2bf9-4d85-49c7-a001-7720200b2903,demo_user_005,2024-11-30,Internet Bill,utilities,6591.36,INR,Cash,debit,entrepreneur
9780c215-2b2b-48e9-a417-c09380a8a23d,demo_user_005,2025-03-01,KFC,food_dining,3665.94,INR,Card,debit,entrepreneur
b87b6384-9fdd-4e2e-a8a2-b7ad2bd3cdcd,demo_user_005,2024-10-27,Max Healthcare,healthcare,19866.1,INR,Card,debit,entrepreneur
0a8bb5b4-9049-4583-ac86-a890d7b00bdc,demo_user_005,2024-10-16,Uber,transportation,764.12,INR,Wallet,debit,entrepreneur
a4364fcd-f2d3-4761-8ba3-627914cb0564,demo_user_005,2025-02-24,Online Courses,education,26348.51,INR,Card,debit,entrepreneur
92779574-c457-4cc3-b5f7-89bca6b07458,demo_user_005,2024-11-29,Books,education,130168.06,INR,Wallet,debit,entrepreneur
7f7f6c0a-07c0-4116-a394-ed549e3c5a88,demo_user_005,2024-12-04,Max Healthcare,healthcare,35848.61,INR,Cash,debit,entrepreneur
7ba24588-4d56-4a3d-b4e7-069aa4540937,demo_user_005,2025-02-12,Mutual Fund SIP,investments,228832.09,INR,Card,debit,entrepreneur
67f5ae02-af5b-4f47-8eae-71cfce000af0,demo_user_005,2024-11-07,Petrol Pump,transportation,585.07,INR,UPI,debit,entrepreneur
0f5675f8-b048-4aa1-92ae-5c22741b77f5,demo_user_005,2025-07-04,Life Insurance,insurance,66270.09,INR,UPI,debit,entrepreneur
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,demo_user_005,2024-09-23,Spencer's,groceries,1820.14,INR,Card,debit,entrepreneur
5005680f-24c7-48a5-9b4e-164b5716dc2e,demo_user_005,2024-11-26,Swiggy,food_dining,505.12,INR,Cash,debit,entrepreneur
586a346a-dc5b-47d1-bcef-1972bbf483ce,demo_user_005,2024-09-04,Apollo Hospital,healthcare,29192.46,INR,Wallet,debit,entrepreneur
83d5bceb-5edb-48ee-82ba-f0e02179e3f0,demo_user_005,2025-08-08,FD,investments,153388.45,INR,Wallet,debit,entrepreneur
1f5d988f-776a-4f09-bde2-885951b1943c,demo_user_005,2024-11-13,Health Insurance,insurance,7071.06,INR,NetBanking,debit,entrepreneur
18c8a616-2410-4e9a-bf77-9cae7318b96d,demo_user_005,2024-08-19,Health Insurance,insurance,7449.75,INR,Cash,debit,entrepreneur
dd39d793-6257-44a2-b204-be894a4b5563,demo_user_005,2024-11-16,Uber,transportation,2297.94,INR,Card,debit,entrepreneur
e6fdd7af-dd84-4acc-b672-94643f8ea40a,demo_user_005,2025-04-04,Netflix,entertainment,3975.18,INR,NetBanking,debit,entrepreneur
93e34c35-ef0a-473d-93d2-d56dd0401587,demo_user_006,2025-01-16,Mobile Bill,utilities,1296.27,INR,Cash,debit,young_professional
7f8e5483-28ca-4a1d-835b-ec2c3098f7b2,demo_user_006,2025-04-18,Company Payroll,salary,750575.15,INR,NetBanking,credit,young_professional
7f53a88e-4efc-4248-a10b-1a477faeb748,demo_user_006,2025-01-29,Zomato,food_dining,418.5,INR,Cash,debit,young_professional
8164ceec-64ab-451b-b1fa-c6e7170d7507,demo_user_006,2025-08-07,Health Insurance,insurance,4985.52,INR,Card,debit,young_professional
95560a2d-3713-4466-bda0-6476f778c676,demo_user_006,2024-09-15,KFC,food_dining,1956.24,INR,NetBanking,debit,young_professional
7eb162f1-4806-4804-8cf0-374c0c74dc0f,demo_user_006,2025-07-21,Company Payroll,salary,682613.12,INR,Card,credit,young_professional
d8e049de-0217-4a0e-8964-90ab4926ce5f,demo_user_006,2025-07-04,Spotify,entertainment,931.88,INR,NetBanking,debit,young_professional
43b47ee5-e1e8-4e7e-a249-8f666e51484d,demo_user_006,2025-05-12,Car Insurance,insurance,25962.84,INR,NetBanking,debit,young_professional
0b95017c-5dae-4201-a73b-a8bdc38c1dec,demo_user_006,2024-08-12,Reliance Fresh,groceries,2793.32,INR,Cash,debit,young_professional
31d4ee09-8fd3-4afc-91fd-fa4f0d18ab95,demo_user_006,2025-04-10,McDonald's,food_dining,559.52,INR,Wallet,debit,young_professional
62e7c1a6-12d2-4a06-89e1-cd138da00495,demo_user_006,2025-02-23,Books,education,68071.29,INR,Cash,debit,young_professional
d3479a3b-479b-4637-8cc3-6f3bc3affcfe,demo_user_006,2025-02-15,Uber,transportation,644.8,INR,UPI,debit,young_professional
64d6dfbf-18c0-4e2b-b99f-070420f0156a,demo_user_006,2025-07-04,KFC,food_dining,702.07,INR,NetBanking,debit,young_professional
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,demo_user_006,2025-01-20,Bonus,salary,725385.65,INR,NetBanking,credit,young_professional
9a3b0319-32f5-4510-a4ee-b4a6c14565c7,demo_user_006,2024-12-24,DMart,groceries,3626.95,INR,Cash,debit,young_professional
09f64405-0b99-4034-8a4e-255280051b10,demo_user_006,2025-01-31,Amazon Prime,entertainment,1743.49,INR,Cash,debit,young_professional
79474bfa-cdd0-44d4-9542-27deb6adf48b,demo_user_006,2024-09-29,Petrol Pump,transportation,173.13,INR,NetBanking,debit,young_professional
83f82f16-e4a4-474c-9b33-e3a42620f9a9,demo_user_006,2025-05-25,BookMyShow,entertainment,387.66,INR,Cash,debit,young_professional
518b2f21-9cf2-4859-ae6e-2e7253f591dc,demo_user_006,2025-06-18,Petrol Pump,transportation,435.59,INR,UPI,debit,young_professional
bd44089d-9dd2-49de-bd98-fe336498abe9,demo_user_006,2025-03-26,DMart,groceries,2189.66,INR,UPI,debit,young_professional
d40ac5e9-81df-4517-961c-921097fe56c5,demo_user_006,2024-12-25,Uber,transportation,288.69,INR,Wallet,debit,young_professional
79928faa-4cbf-431d-901b-cdefb56ff8ce,demo_user_006,2025-07-29,Car Insurance,insurance,17248.98,INR,UPI,debit,young_professional
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,demo_user_006,2024-10-09,Pharmacy,healthcare,2527.19,INR,NetBanking,debit,young_professional
e61599c8-cbf8-4f86-8ec3-f970956d80e4,demo_user_006,2025-01-25,School Fees,education,23181.21,INR,UPI,debit,young_professional
f791f1e5-43f9-4d6b-b97e-be8798cf1188,demo_user_006,2025-05-17,Life Insurance,insurance,22960.87,INR,Cash,debit,young_professional
7afeb114-9561-4813-8d25-9caab8adad87,demo_user_006,2025-03-27,Ola,transportation,381.32,INR,Cash,debit,young_professional
9ea7017c-b89f-4039-a107-cc4686341718,demo_user_006,2025-03-23,Uber,transportation,265.75,INR,Cash,debit,young_professional
3e00980e-ae44-4e21-9258-64f225d4a0fc,demo_user_006,2025-02-08,Mobile Bill,utilities,6093.57,INR,NetBanking,debit,young_professional
1c221cea-b355-46a5-b2bd-92f29293f705,demo_user_006,2025-05-03,Spotify,entertainment,1860.85,INR,Cash,debit,young_professional
6b352f85-504e-4687-b0e7-e75604d9145e,demo_user_006,2025-01-21,Swiggy,food_dining,850.39,INR,NetBanking,debit,young_professional
690e7e62-3432-4ec6-b0c4-a01c69b7c0fa,demo_user_006,2025-02-24,Freelance Income,salary,618017.12,INR,Cash,credit,young_professional
ba370623-bc5f-44dd-992f-3c1edf70fb2a,demo_user_006,2024-09-12,Max Healthcare,healthcare,18616.28,INR,Wallet,debit,young_professional
35145890-84c8-4c46-a359-5fa4b4adaf89,demo_user_006,2024-08-21,Metro Card,transportation,440.12,INR,Card,debit,young_professional
8685abaa-7a76-4555-a987-b218ff84faef,demo_user_006,2025-01-20,Stock Purchase,investments,28159.04,INR,NetBanking,debit,young_professional
75ac824c-2c55-4ef7-b4e9-573450521700,demo_user_006,2025-04-09,Mobile Bill,utilities,7355.52,INR,NetBanking,debit,young_professional
c5a11f5c-ad05-4912-9ab2-8d4a8bd88fcd,demo_user_006,2025-01-22,Online Courses,education,62129.93,INR,NetBanking,debit,young_professional
f5141058-3138-4975-bbf3-3a349c2dfa97,demo_user_006,2024-11-05,Domino's,food_dining,635.92,INR,Card,debit,young_professional
3990e2c9-4c6a-40f4-8ede-c44d476cf68c,demo_user_006,2024-12-18,Life Insurance,insurance,36238.88,INR,Card,debit,young_professional
35102852-b474-4349-89fc-2cd8c56bad4c,demo_user_006,2025-07-07,Stock Purchase,investments,126199.8,INR,Cash,debit,young_professional
8f7c1d59-594b-4a3a-bad4-65a15129950d,demo_user_006,2025-04-10,Mutual Fund SIP,investments,96509.73,INR,NetBanking,debit,young_professional
ad371d9e-92cf-4021-9f33-242d49ac9087,demo_user_006,2025-07-05,Petrol Pump,transportation,972.38,INR,Cash,debit,young_professional
d1812f77-6500-4423-baeb-cd19e5508ea2,demo_user_006,2024-11-11,Freelance Income,salary,460055.07,INR,Wallet,credit,young_professional
257f7595-cdfb-4db9-85e7-8b23f4613f09,demo_user_006,2025-02-08,Books,education,4244.43,INR,Wallet,debit,young_professional
b6d1f6bb-f48f-409c-89a2-24410ac4de85,demo_user_006,2025-06-17,Bonus,salary,696577.0,INR,Card,credit,young_professional
a7edc8d8-713f-4f8c-ac8b-e53758ab4778,demo_user_006,2025-07-20,Apollo Hospital,healthcare,14864.1,INR,Wallet,debit,young_professional
33baba88-36c7-46fa-baa4-f052bf519362,demo_user_006,2025-01-03,Online Courses,education,73207.88,INR,UPI,debit,young_professional
4588fc1b-b238-4849-8fe0-69b6eedaa802,demo_user_006,2024-11-23,Big Bazaar,groceries,1400.62,INR,Wallet,debit,young_professional
963a8617-bdab-47e7-9d9d-028e1bf645f6,demo_user_006,2025-04-20,Car Insurance,insurance,26992.74,INR,Cash,debit,young_professional
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,demo_user_006,2024-08-29,Max Healthcare,healthcare,10767.58,INR,Wallet,debit,young_professional
19a692c9-0d70-4ea4-bb9b-2d45a35055e4,demo_user_006,2025-07-30,Life Insurance,insurance,15050.98,INR,Cash,debit,young_professional
19bd4f93-78ef-4666-b7a4-c719548e1f6b,demo_user_006,2025-06-29,McDonald's,food_dining,1078.07,INR,UPI,debit,young_professional
fa585b27-8ce3-47c3-b6ea-b3a001539221,demo_user_006,2024-12-21,Metro Card,transportation,430.15,INR,Card,debit,young_professional
e1721c83-ef5e-4376-a723-fb72682b163a,demo_user_006,2025-06-23,Health Insurance,insurance,15167.12,INR,Cash,debit,young_professional
c1836315-330f-4be1-a689-b4247a3a10e1,demo_user_006,2025-07-20,Stock Purchase,investments,11590.6,INR,UPI,debit,young_professional
0f25477d-a559-40e7-8910-fade52380bf2,demo_user_006,2024-08-30,DMart,groceries,3051.81,INR,Card,debit,young_professional
88ffbd40-3b72-486d-92fa-675fa6fd0cb1,demo_user_006,2025-02-23,Netflix,entertainment,1740.24,INR,Wallet,debit,young_professional
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,demo_user_006,2025-01-16,Online Courses,education,18727.54,INR,Card,debit,young_professional
ff46a6bf-094d-416d-ab6d-2fedef158d5b,demo_user_006,2024-10-01,Petrol Pump,transportation,525.25,INR,Card,debit,young_professional
efc59738-2fb2-4e66-bed1-7aabc9b7c9bc,demo_user_006,2025-08-09,FD,investments,65944.09,INR,Card,debit,young_professional
4c636e95-025f-4543-8997-623ae0723d96,demo_user_006,2025-07-10,Amazon Prime,entertainment,2317.16,INR,Wallet,debit,young_professional
48d90846-55c5-41fc-bba5-7cc8edaf3766,demo_user_006,2025-02-26,Domino's,food_dining,609.65,INR,Card,debit,young_professional
8639bd41-8b15-4d94-a42d-0cd7fd359f6a,demo_user_006,2024-12-04,Mutual Fund SIP,investments,40865.69,INR,Wallet,debit,young_professional
d9df0d0e-225a-4d6c-b045-8043e3a68a70,demo_user_006,2025-01-23,Pharmacy,healthcare,9110.05,INR,Wallet,debit,young_professional
1cd66b09-cf0e-4d2b-b15c-167a45d8a6ad,demo_user_006,2024-12-20,McDonald's,food_dining,947.18,INR,Wallet,debit,young_professional
a5f60735-757b-4b29-bb2a-a1462999394c,demo_user_006,2024-10-13,Metro Card,transportation,1119.65,INR,UPI,debit,young_professional
bc92fd81-039b-458c-afaa-be0bb7f60cdf,demo_user_006,2025-03-08,Metro Card,transportation,209.68,INR,UPI,debit,young_professional
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,demo_user_006,2024-11-23,Metro Card,transportation,863.7,INR,Cash,debit,young_professional
a383889a-db2c-4ac8-9c67-83932ced3c0d,demo_user_006,2025-01-27,Books,education,11750.04,INR,Cash,debit,young_professional
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,demo_user_006,2024-08-21,Petrol Pump,transportation,797.87,INR,Card,debit,young_professional
2f4dd219-186b-4880-ab54-5a15669d01ff,demo_user_006,2025-06-01,Life Insurance,insurance,20092.37,INR,Card,debit,young_professional
3f800385-ef92-40b6-92d7-8f107a3a6e96,demo_user_006,2025-02-09,Max Healthcare,healthcare,14249.63,INR,UPI,debit,young_professional
725d4259-3c4b-4eec-a231-ee7342c2d2eb,demo_user_006,2025-01-27,Mutual Fund SIP,investments,30782.57,INR,Wallet,debit,young_professional
951c25d5-4d4c-4280-9462-52e7f43ba052,demo_user_006,2024-08-26,Car Insurance,insurance,20278.03,INR,Cash,debit,young_professional
b1594847-5c0b-4b10-a757-cb1042f525b9,demo_user_006,2024-12-04,Books,education,63866.9,INR,Card,debit,young_professional
77242041-1e43-4bd2-aaf4-07f70fe76149,demo_user_006,2025-04-21,Domino's,food_dining,290.38,INR,NetBanking,debit,young_professional
80a52e65-afa2-4559-a7c9-620428e333b6,demo_user_006,2025-03-17,DMart,groceries,1256.84,INR,Card,debit,young_professional
ea87855e-a382-45d3-9e0e-f546b0b6dedf,demo_user_006,2024-12-01,FD,investments,112886.07,INR,Wallet,debit,young_professional
3818cfd3-3889-436a-9d58-17e85e175b66,demo_user_006,2025-03-27,Life Insurance,insurance,22987.13,INR,Wallet,debit,young_professional
bf6b8cdf-7479-4b61-a737-2b527a6a2107,demo_user_006,2025-07-21,Pharmacy,healthcare,18775.2,INR,Cash,debit,young_professional
e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,demo_user_006,2025-06-20,Life Insurance,insurance,37520.22,INR,Card,debit,young_professional
aa0217d0-cd4f-4b2b-899a-c252c1e1b94a,demo_user_006,2025-02-14,Electricity Bill,utilities,3823.7,INR,UPI,debit,young_professional
c1369c65-ae2a-4341-bf59-e4f2c3093b6e,demo_user_006,2025-04-12,Mutual Fund SIP,investments,117852.78,INR,Card,debit,young_professional
b42a0456-8736-4a84-b25e-134d86879aa9,demo_user_006,2024-08-13,Bonus,salary,295128.38,INR,Wallet,credit,young_professional
1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,demo_user_006,2025-04-28,School Fees,education,47256.86,INR,Card,debit,young_professional
8167999f-e723-4da3-8c32-bdb2d42a895e,demo_user_006,2024-10-10,DMart,groceries,2561.04,INR,Wallet,debit,young_professional
2a1f1b61-265c-49d9-8962-8f6e929c93b3,demo_user_006,2025-03-15,Metro Card,transportation,1188.19,INR,NetBanking,debit,young_professional
1dc1e7eb-711c-4673-8535-1a69dabf984e,demo_user_006,2024-11-21,Freelance Income,salary,723633.19,INR,UPI,credit,young_professional
1747f387-7d23-4479-9549-2a82b787ef8d,demo_user_006,2025-03-23,Petrol Pump,transportation,1119.75,INR,Card,debit,young_professional
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,demo_user_006,2025-02-28,Ola,transportation,241.93,INR,Card,debit,young_professional
8f0d5540-0ec7-4662-905c-7bdd74f0beae,demo_user_006,2024-09-22,Online Courses,education,12069.59,INR,NetBanking,debit,young_professional
b928e23f-4ee4-434e-8e92-0136ac3a812f,demo_user_006,2024-09-21,Online Courses,education,35069.99,INR,UPI,debit,young_professional
00c59f30-d103-4424-8124-1bb4655ce508,demo_user_006,2024-08-21,Books,education,57178.84,INR,NetBanking,debit,young_professional
6c776e95-0b98-4ccd-92b2-102d940c3503,demo_user_006,2025-08-10,Stock Purchase,investments,50605.49,INR,UPI,debit,young_professional
fe7ee362-8a89-40f0-9052-91d3b34c6c73,demo_user_006,2025-02-09,FD,investments,101130.62,INR,UPI,debit,young_professional
fc737d92-11ab-4d11-a4eb-8000ef40d162,demo_user_006,2025-01-04,Health Insurance,insurance,10620.7,INR,Card,debit,young_professional
2e13418d-68ab-40ea-897e-c6d1081fc6dc,demo_user_006,2025-03-19,Stock Purchase,investments,49941.91,INR,NetBanking,debit,young_professional
bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,demo_user_006,2024-12-06,Car Insurance,insurance,7580.86,INR,NetBanking,debit,young_professional
61ea2f30-e42e-407a-be2b-d9875fdcabbf,demo_user_006,2024-12-19,Big Bazaar,groceries,725.42,INR,UPI,debit,young_professional
60a399d4-e821-4716-aac8-0da1de9f6f5b,demo_user_006,2025-08-11,Swiggy,food_dining,1129.83,INR,Cash,debit,young_professional
a96b3c42-f6d2-4a7b-aec7-6a82148b4376,demo_user_006,2025-03-10,Netflix,entertainment,2690.87,INR,Card,debit,young_professional
1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,demo_user_007,2025-04-05,Electricity Bill,utilities,6485.95,INR,UPI,debit,family_oriented
87623997-649f-4d88-8989-c5abfe2b34d8,demo_user_007,2025-05-19,Pharmacy,healthcare,25573.49,INR,UPI,debit,family_oriented
d5b6de85-3902-49d9-ba8d-ae42ba54e920,demo_user_007,2024-08-18,Books,education,30061.2,INR,Card,debit,family_oriented
4c61845e-fa7e-4d94-85d1-fb63c194f97f,demo_user_007,2025-06-24,Books,education,10294.18,INR,UPI,debit,family_oriented
6c93a791-8b60-4511-b816-8aebac6a7c85,demo_user_007,2024-10-12,Spotify,entertainment,466.98,INR,Card,debit,family_oriented
75eb89c2-3f5c-42f3-bacb-43a3d2c7bffb,demo_user_007,2025-08-07,Car Insurance,insurance,23033.57,INR,NetBanking,debit,family_oriented
effa2002-3040-413c-8690-fb1527b608dc,demo_user_007,2024-12-10,KFC,food_dining,2046.02,INR,UPI,debit,family_oriented
6b535a19-a902-473f-8f39-f648083f64c3,demo_user_007,2025-06-20,Spotify,entertainment,507.73,INR,UPI,debit,family_oriented
19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,demo_user_007,2025-06-02,Max Healthcare,healthcare,24942.28,INR,Cash,debit,family_oriented
b40a9181-ac09-4db7-9908-6e477249f62c,demo_user_007,2024-10-27,Ola,transportation,190.7,INR,UPI,debit,family_oriented
66fadca0-0b53-4932-bd94-19aa3ea6e5b2,demo_user_007,2025-02-13,Bonus,salary,201666.22,INR,Card,credit,family_oriented
c11f6bf5-379e-4467-8a2d-b2e63bfda8a6,demo_user_007,2024-12-28,Petrol Pump,transportation,963.88,INR,Card,debit,family_oriented
4a0d2b73-fe54-4e4b-80ff-517323dfecd7,demo_user_007,2025-06-09,Zomato,food_dining,638.15,INR,Wallet,debit,family_oriented
937bf79b-bb44-4adc-aa98-fef8d0d75e37,demo_user_007,2025-03-03,Online Courses,education,90728.22,INR,Card,debit,family_oriented
ac2b0cfc-c5c5-4060-9911-21e793d563ae,demo_user_007,2025-04-06,Amazon Prime,entertainment,2493.71,INR,Wallet,debit,family_oriented
24acb722-e052-4739-8d40-6f1b3ca5be29,demo_user_007,2025-03-19,Bonus,salary,694505.06,INR,UPI,credit,family_oriented
0f9aeb70-4670-4cd6-8ced-a16469df14e9,demo_user_007,2024-11-24,Water Bill,utilities,5326.84,INR,Card,debit,family_oriented
8e4c3ab5-6d5d-4477-adc2-9178a0411612,demo_user_007,2025-04-11,Online Courses,education,61482.24,INR,Cash,debit,family_oriented
f10bce9c-582b-41ee-b8e8-035b0c00988a,demo_user_007,2024-09-19,School Fees,education,24118.69,INR,Wallet,debit,family_oriented
b2414482-5198-44d8-8643-3603c92a7d7c,demo_user_007,2025-08-05,Domino's,food_dining,2540.77,INR,NetBanking,debit,family_oriented
605fb1eb-4cc5-4e0d-a633-20186883ac6e,demo_user_007,2024-10-24,Apollo Hospital,healthcare,11268.79,INR,Cash,debit,family_oriented
3db0174e-7938-478a-89b5-aab0c12169db,demo_user_007,2024-12-13,Pharmacy,healthcare,19462.19,INR,UPI,debit,family_oriented
24f43c62-b523-40de-9b87-d29c4cfd0fc1,demo_user_007,2025-04-23,Big Bazaar,groceries,449.17,INR,UPI,debit,family_oriented
69a53b4f-8ff8-469d-8ec0-713dea2c7a51,demo_user_007,2024-09-24,Spencer's,groceries,3046.62,INR,Wallet,debit,family_oriented
636f6e5c-2253-4706-87ad-8b268eaa5841,demo_user_007,2025-06-30,Online Courses,education,66614.31,INR,Wallet,debit,family_oriented
a58e83dd-548c-4d84-b40d-e04941476506,demo_user_007,2025-06-30,Car Insurance,insurance,10374.91,INR,NetBanking,debit,family_oriented
5efeef4f-d8dd-4bc0-b325-3aa3ec170298,demo_user_007,2025-05-24,Domino's,food_dining,2622.6,INR,Wallet,debit,family_oriented
30c36756-d453-4867-b97e-6224891f6912,demo_user_007,2024-09-13,Max Healthcare,healthcare,16791.83,INR,UPI,debit,family_oriented
